ID_Intervencion	Fecha	Actor	N_Op	Tipo	Antes	Despues	Justificacion
RPM-2010-08-12:3341:1	2010-08-12	Enrique Marshall Rivera	1	LETRA_CONFUNDIDA	e se ubicará en torno ai límite superior del r	e se ubicará en torno al límite superior del r	"""ai"" por ""al"": la l se leyo como i. Medido en toda la salida: 26 apariciones de la palabra suelta ""ai"" en 26 filas, y ""ai"" no es una palabra del español. En cambio ""al"" aparece miles de veces y ""al alza"" 1.405 contra 3 de ""ai alza"". Se revisaron una por una las 26 apariciones y en todas el contexto exige ""al"" (""asociadas ai sector exportador"", ""converge ai mismo nivel"", ""autorizó ai Banco Central"", ""mayor ai previsto"", ""Agrega que, ai respecto"", ""superior ai 9,5%""). No hay ninguna fila en que ""ai"" sea otra cosa."
RPM-2013-01-17:5277:1	2013-01-17	Sergio Lehmann Beresi	1	SIMBOLO_SUELTO	algo mayor en Europa. A Además	algo mayor en Europa. Además	"Letra mayúscula suelta entre dos oraciones. Es ruido de escaneo: la oración anterior termina en punto y la siguiente empieza con mayúscula y sentido completo, así que la letra no pertenece a ninguna de las dos. Medido: 17 casos en 17 filas, con las letras V, H, L, U, A, M, Y, B. Se revisaron uno por uno; el único que NO es residuo es RPM-2007-01-11:1055:1 (""prolongado. A SU juicio""), donde la A abre la oración legítimamente y el defecto es ""SU"" en mayúscula, que se trata aparte."
RPM-2013-10-17:5821:1	2013-10-17	Sergio Lehmann Beresi	1	SIMBOLO_SUELTO	se ajusta con ella. B A 'i	se ajusta con ella.	"Basura de escaneo al final de la fila: ""B A 'i"". La oración anterior termina completa en ""ella.""; lo que sigue no forma palabra ni oración."
RPM-2013-12-12:5951:1	2013-12-12	Felipe Larraín Bascuñán	1	LETRA_CONFUNDIDA	a. En lo concerniente ai plano internacional, 	a. En lo concerniente al plano internacional, 	"""ai"" por ""al"": la l se leyo como i. Medido en toda la salida: 26 apariciones de la palabra suelta ""ai"" en 26 filas, y ""ai"" no es una palabra del español. En cambio ""al"" aparece miles de veces y ""al alza"" 1.405 contra 3 de ""ai alza"". Se revisaron una por una las 26 apariciones y en todas el contexto exige ""al"" (""asociadas ai sector exportador"", ""converge ai mismo nivel"", ""autorizó ai Banco Central"", ""mayor ai previsto"", ""Agrega que, ai respecto"", ""superior ai 9,5%""). No hay ninguna fila en que ""ai"" sea otra cosa."
RPM-2014-02-18:6009:4	2014-02-18	Miguel Ricaurte Bermúdez	1	SIMBOLO_SUELTO	registrado alzas mayores. V El señor	registrado alzas mayores. El señor	"Letra mayúscula suelta entre dos oraciones. Es ruido de escaneo: la oración anterior termina en punto y la siguiente empieza con mayúscula y sentido completo, así que la letra no pertenece a ninguna de las dos. Medido: 17 casos en 17 filas, con las letras V, H, L, U, A, M, Y, B. Se revisaron uno por uno; el único que NO es residuo es RPM-2007-01-11:1055:1 (""prolongado. A SU juicio""), donde la A abre la oración legítimamente y el defecto es ""SU"" en mayúscula, que se trata aparte."
RPM-2014-05-15:6222:1	2014-05-15	Luis Óscar Herrera Barriga	1	SIMBOLO_SUELTO	precio del cobre. Y En el plano local	precio del cobre. En el plano local	"Letra mayúscula suelta entre dos oraciones. Es ruido de escaneo: la oración anterior termina en punto y la siguiente empieza con mayúscula y sentido completo, así que la letra no pertenece a ninguna de las dos. Medido: 17 casos en 17 filas, con las letras V, H, L, U, A, M, Y, B. Se revisaron uno por uno; el único que NO es residuo es RPM-2007-01-11:1055:1 (""prolongado. A SU juicio""), donde la A abre la oración legítimamente y el defecto es ""SU"" en mayúscula, que se trata aparte."
RPM-2014-06-12:6246:1	2014-06-12	Sergio Lehmann Beresi	1	LETRA_CONFUNDIDA	mes de mayo, superior ai 9,5% anotado el mes p	mes de mayo, superior al 9,5% anotado el mes p	"""ai"" por ""al"": la l se leyo como i. Medido en toda la salida: 26 apariciones de la palabra suelta ""ai"" en 26 filas, y ""ai"" no es una palabra del español. En cambio ""al"" aparece miles de veces y ""al alza"" 1.405 contra 3 de ""ai alza"". Se revisaron una por una las 26 apariciones y en todas el contexto exige ""al"" (""asociadas ai sector exportador"", ""converge ai mismo nivel"", ""autorizó ai Banco Central"", ""mayor ai previsto"", ""Agrega que, ai respecto"", ""superior ai 9,5%""). No hay ninguna fila en que ""ai"" sea otra cosa."
RPM-2014-06-12:6246:1	2014-06-12	Sergio Lehmann Beresi	2	LETRA_CONFUNDIDA	smo, manifiesta que ios datos de PIB de	smo, manifiesta que los datos de PIB de	"""ios"" por ""los"": la l se leyo como i, la misma regla que produce ""ai"" por ""al"" (§12). Medido: 90 apariciones en 88 filas contra 32.215 de ""los"". ""ios"" no es palabra del español. Se comprobo la palabra que precede a las 90 y en todas corresponde un articulo: de 25, en 14, que 12, a 9, para 5, todos 3, con 2, y 2, por 2, y el resto tras cuando, durante, analizan, septiembre, o una comilla de apertura."
RPM-2014-06-12:6246:1	2014-06-12	Sergio Lehmann Beresi	3	SIMBOLO_SUELTO	ndustrial fue menor que lo anticipado. ry _<< ■ En Japón, el PIB fue may	ndustrial fue menor que lo anticipado. En Japón, el PIB fue may	Símbolo ■ con basura adyacente, residuo del escaneo. El tipo SIMBOLO_SUELTO fue creado justamente para estos casos («■V», «ry _<< ■» -> se elimina). Medido: 21 apariciones en 20 filas. Se trata cada una con su basura propia porque el ruido que la acompaña varía (■o J, ■,\y, ■', ■J, ■V, / ■ ' /, 4 / ■, i - /■, — f ■, ry _<< ■). En todos los casos las dos oraciones que rodean el residuo quedan completas sin él. Excepción: en 5802:2 se elimina solo el ■ y se deja el paréntesis abierto, porque esa fila ya está marcada RECONSTRUCCION_AMBIGUA_POR_COTEJAR con motivo FINAL_SIN_PUNTUACION.
RPM-2015-06-11:6811:1	2015-06-11	Rodrigo Vergara Montes	1	LETRA_CONFUNDIDA	ara ofrece la palabra ai Jefe del Departamento	ara ofrece la palabra al Jefe del Departamento	"""ai"" por ""al"": la l se leyo como i. Medido en toda la salida: 26 apariciones de la palabra suelta ""ai"" en 26 filas, y ""ai"" no es una palabra del español. En cambio ""al"" aparece miles de veces y ""al alza"" 1.405 contra 3 de ""ai alza"". Se revisaron una por una las 26 apariciones y en todas el contexto exige ""al"" (""asociadas ai sector exportador"", ""converge ai mismo nivel"", ""autorizó ai Banco Central"", ""mayor ai previsto"", ""Agrega que, ai respecto"", ""superior ai 9,5%""). No hay ninguna fila en que ""ai"" sea otra cosa."
RPM-2015-07-14:6902:2	2015-07-14	Pablo García Silva	1	LETRA_CONFUNDIDA	lacionario con riesgo ai alza, en el que un ev	lacionario con riesgo al alza, en el que un ev	"""ai"" por ""al"": la l se leyo como i. Medido en toda la salida: 26 apariciones de la palabra suelta ""ai"" en 26 filas, y ""ai"" no es una palabra del español. En cambio ""al"" aparece miles de veces y ""al alza"" 1.405 contra 3 de ""ai alza"". Se revisaron una por una las 26 apariciones y en todas el contexto exige ""al"" (""asociadas ai sector exportador"", ""converge ai mismo nivel"", ""autorizó ai Banco Central"", ""mayor ai previsto"", ""Agrega que, ai respecto"", ""superior ai 9,5%""). No hay ninguna fila en que ""ai"" sea otra cosa."
RPM-2005-01-11:1:1	2005-01-11	Consejo del Banco Central de Chile	1	LETRA_CONFUNDIDA	olítica Monetaria de! mes de julio de	olítica Monetaria del mes de julio de	"Signo de exclamación en lugar de la ele final. Medido: 42 apariciones, y todas dan palabra válida al reponer la l: de! 31 (del), coyuntura! 2, a! 2 (al), e! 2 (el), diferencia!, rea!, genera!, anua!, metano!. Se revisaron las nueve formas una por una y los cuatro casos límite (a!, e!) en su contexto: ""sorprendieron en algo a! alza"", ""precisa que e! planteamiento"", ""acceso a! financiamiento"", ""acuerdo sobre e! Mecanismo"". Ninguna es una exclamación real."
RPM-2005-02-10:101:1	2005-02-10	Mario Marcel Cullell	1	LETRA_CONFUNDIDA	 los escenarios con ios que se ha traba	 los escenarios con los que se ha traba	"""ios"" por ""los"": la l se leyo como i, la misma regla que produce ""ai"" por ""al"" (§12). Medido: 90 apariciones en 88 filas contra 32.215 de ""los"". ""ios"" no es palabra del español. Se comprobo la palabra que precede a las 90 y en todas corresponde un articulo: de 25, en 14, que 12, a 9, para 5, todos 3, con 2, y 2, por 2, y el resto tras cuando, durante, analizan, septiembre, o una comilla de apertura."
RPM-2005-02-10:134:1	2005-02-10	María Elena Ovalle Molina	1	LETRA_CONFUNDIDA	 aumento gradual de ios indicadores inf	 aumento gradual de los indicadores inf	"""ios"" por ""los"": la l se leyo como i, la misma regla que produce ""ai"" por ""al"" (§12). Medido: 90 apariciones en 88 filas contra 32.215 de ""los"". ""ios"" no es palabra del español. Se comprobo la palabra que precede a las 90 y en todas corresponde un articulo: de 25, en 14, que 12, a 9, para 5, todos 3, con 2, y 2, por 2, y el resto tras cuando, durante, analizan, septiembre, o una comilla de apertura."
RPM-2005-02-10:134:1	2005-02-10	María Elena Ovalle Molina	2	PALABRA_PARTIDA	adas hace un par de trim estres. Lo anterior, s	adas hace un par de trimestres. Lo anterior, s	Palabra partida en dos por un espacio espurio del OCR. Detectado por pasada transversal sobre las 9.723 filas: la palabra junta aparece 606 veces en el corpus y ninguna de las dos mitades por separado es una palabra corriente, así que el espacio no puede ser real. Tipo PALABRA_PARTIDA.
RPM-2005-02-10:68:1	2005-02-10	Pablo García Silva	1	LETRA_CONFUNDIDA	gún se desprende de ios programas de pr	gún se desprende de los programas de pr	"""ios"" por ""los"": la l se leyo como i, la misma regla que produce ""ai"" por ""al"" (§12). Medido: 90 apariciones en 88 filas contra 32.215 de ""los"". ""ios"" no es palabra del español. Se comprobo la palabra que precede a las 90 y en todas corresponde un articulo: de 25, en 14, que 12, a 9, para 5, todos 3, con 2, y 2, por 2, y el resto tras cuando, durante, analizan, septiembre, o una comilla de apertura."
RPM-2005-02-10:68:1	2005-02-10	Pablo García Silva	2	PALABRA_PARTIDA	erza de trabajo. El em pleo nacional contin	erza de trabajo. El empleo nacional contin	Palabra partida en dos por un espacio espurio del OCR. Detectado por pasada transversal sobre las 9.723 filas: la palabra junta aparece 1534 veces en el corpus y ninguna de las dos mitades por separado es una palabra corriente, así que el espacio no puede ser real. Tipo PALABRA_PARTIDA.
RPM-2005-02-10:68:1	2005-02-10	Pablo García Silva	3	PALABRA_PARTIDA	e mostrada desde el trim estre móvil finalizad	e mostrada desde el trimestre móvil finalizad	Palabra partida en dos por un espacio espurio del OCR. Detectado por pasada transversal sobre las 9.723 filas: la palabra junta aparece 2968 veces en el corpus y ninguna de las dos mitades por separado es una palabra corriente, así que el espacio no puede ser real. Tipo PALABRA_PARTIDA.
RPM-2005-02-10:68:1	2005-02-10	Pablo García Silva	4	PALABRA_PARTIDA	tre a trimestre del em pleo, eliminada esta	tre a trimestre del empleo, eliminada esta	Palabra partida en dos por un espacio espurio del OCR, segunda vuelta. La misma fila tenía varias apariciones del defecto y una operación previa ya resolvía la primera, así que el builder las mapeó todas a esa y la saltó. Esta es una aparición distinta, en otro punto de la fila.
RPM-2005-02-10:68:1	2005-02-10	Pablo García Silva	5	PALABRA_PARTIDA	n en doce meses del em pleo ligado a comerc	n en doce meses del empleo ligado a comerc	Palabra partida en dos por un espacio espurio del OCR, segunda vuelta. La misma fila tenía varias apariciones del defecto y una operación previa ya resolvía la primera, así que el builder las mapeó todas a esa y la saltó. Esta es una aparición distinta, en otro punto de la fila.
RPM-2005-02-10:68:1	2005-02-10	Pablo García Silva	6	PALABRA_PARTIDA	ó 3,7% respecto del trim estre móvil equivalen	ó 3,7% respecto del trimestre móvil equivalen	Palabra partida en dos por un espacio espurio del OCR, segunda vuelta. La misma fila tenía varias apariciones del defecto y una operación previa ya resolvía la primera, así que el builder las mapeó todas a esa y la saltó. Esta es una aparición distinta, en otro punto de la fila.
RPM-2005-02-10:69:1	2005-02-10	Pablo García Silva	1	LETRA_CONFUNDIDA	entes. En el caso de! IPCX1 se acerca	entes. En el caso del IPCX1 se acerca	"Signo de exclamación en lugar de la ele final. Medido: 42 apariciones, y todas dan palabra válida al reponer la l: de! 31 (del), coyuntura! 2, a! 2 (al), e! 2 (el), diferencia!, rea!, genera!, anua!, metano!. Se revisaron las nueve formas una por una y los cuatro casos límite (a!, e!) en su contexto: ""sorprendieron en algo a! alza"", ""precisa que e! planteamiento"", ""acceso a! financiamiento"", ""acuerdo sobre e! Mecanismo"". Ninguna es una exclamación real."
RPM-2005-02-10:69:1	2005-02-10	Pablo García Silva	2	PALABRA_PARTIDA	nflación anualizada aum entó para las medida	nflación anualizada aumentó para las medida	Palabra partida en dos por un espacio espurio del OCR. Detectado por pasada transversal sobre las 9.723 filas: la palabra junta aparece 270 veces en el corpus y ninguna de las dos mitades por separado es una palabra corriente, así que el espacio no puede ser real. Tipo PALABRA_PARTIDA.
RPM-2005-03-10:142:1	2005-03-10	Pablo García Silva	1	LETRA_CONFUNDIDA	lación subyacente y ios salarios nomina	lación subyacente y los salarios nomina	"""ios"" por ""los"": la l se leyo como i, la misma regla que produce ""ai"" por ""al"" (§12). Medido: 90 apariciones en 88 filas contra 32.215 de ""los"". ""ios"" no es palabra del español. Se comprobo la palabra que precede a las 90 y en todas corresponde un articulo: de 25, en 14, que 12, a 9, para 5, todos 3, con 2, y 2, por 2, y el resto tras cuando, durante, analizan, septiembre, o una comilla de apertura."
RPM-2005-03-10:142:1	2005-03-10	Pablo García Silva	2	PALABRA_PARTIDA	guiente: Durante el prim er trimestre de es	guiente: Durante el primer trimestre de es	Palabra partida en dos por un espacio espurio del OCR. Detectado por pasada transversal sobre las 9.723 filas: la palabra junta aparece 1736 veces en el corpus y ninguna de las dos mitades por separado es una palabra corriente, así que el espacio no puede ser real. Tipo PALABRA_PARTIDA.
RPM-2005-03-10:142:1	2005-03-10	Pablo García Silva	3	PALABRA_PARTIDA	ntienen un ritmo de crecim iento sobre la tenden	ntienen un ritmo de crecimiento sobre la tenden	Palabra partida en dos por un espacio espurio del OCR. Detectado por pasada transversal sobre las 9.723 filas: la palabra junta aparece 5699 veces en el corpus y ninguna de las dos mitades por separado es una palabra corriente, así que el espacio no puede ser real. Tipo PALABRA_PARTIDA.
RPM-2005-03-10:142:1	2005-03-10	Pablo García Silva	4	PALABRA_PARTIDA	inaria y equipos es probablem ente lo más sorpresi	inaria y equipos es probablemente lo más sorpresi	Palabra partida en dos por un espacio espurio del OCR. Detectado por pasada transversal sobre las 9.723 filas: la palabra junta aparece 524 veces en el corpus y ninguna de las dos mitades por separado es una palabra corriente, así que el espacio no puede ser real. Tipo PALABRA_PARTIDA.
RPM-2005-03-10:142:1	2005-03-10	Pablo García Silva	5	PALABRA_PARTIDA	s de una sola vez o parcialm ente transitorios so	s de una sola vez o parcialmente transitorios so	Palabra partida en dos por un espacio espurio del OCR. Detectado por pasada transversal sobre las 9.723 filas: la palabra junta aparece 93 veces en el corpus y ninguna de las dos mitades por separado es una palabra corriente, así que el espacio no puede ser real. Tipo PALABRA_PARTIDA.
RPM-2005-03-10:142:1	2005-03-10	Pablo García Silva	6	PALABRA_PARTIDA	rvada en el segundo sem estre del año pasado 	rvada en el segundo semestre del año pasado 	Palabra partida en dos por un espacio espurio del OCR. Detectado por pasada transversal sobre las 9.723 filas: la palabra junta aparece 442 veces en el corpus y ninguna de las dos mitades por separado es una palabra corriente, así que el espacio no puede ser real. Tipo PALABRA_PARTIDA.
